Id,Label,node_type,modularity_class,degree,weighted degree,eigencentrality,pageranks,stat_inf_class,clustering,triangles,X,Y,Size,Color
2534,dealers,Word,2,1,0.011179,0.013336,0.000083,16,0,0,-3026.760742,1657.865845,10,"#73c000"
2536,responsible,Word,17,1,0.014121,0.009699,0.000085,16,0,0,-4133.962891,559.828735,10,"#0011f5"
2538,bailouts,Word,13,1,0.014869,0.013944,0.000085,16,0,0,80.966408,3070.109375,10,"#ff5584"
2539,residences,Word,13,1,0.013498,0.013944,0.000085,16,0,0,81.440559,3194.024902,10,"#ff5584"
2540,wipe,Word,13,1,0.012517,0.013944,0.000085,16,0,0,56.820194,3347.276123,10,"#ff5584"
2542,systemic,Word,13,1,0.015577,0.019921,0.000082,21,0,0,-176.147125,2620.787354,10,"#ff5584"
2543,branches,Word,13,1,0.013683,0.019921,0.000082,21,0,0,-151.991562,2785.002197,10,"#ff5584"
2544,expectations,Word,13,2,0.033226,0.029381,0.000128,11,0,0,-522.435608,2879.783203,10.410959,"#ff5584"
2545,congressional,Word,13,1,0.012938,0.019921,0.000082,21,0,0,-114.331398,2867.541016,10,"#ff5584"
2546,monetary,Word,15,2,0.035019,0.035217,0.000122,21,0,0,1481.502441,962.014465,10.410959,"#ff8805"
2547,powers,Word,2,2,0.029027,0.031457,0.000128,0,1,1,-1261.625,1872.109619,10.410959,"#73c000"
2549,forex,Word,0,1,0.042887,0.00419,0.000094,24,0,0,-129.497787,-3547.802734,10,"#008a3b"
2550,roulette,Word,0,1,0.016162,0.00419,0.000094,24,0,0,-199.817947,-4164.672363,10,"#008a3b"
2552,refineries,Word,4,1,0.018046,0.013199,0.000085,17,0,0,-2400.648193,3121.039551,10,"#05ff00"
2553,retail,Word,4,1,0.014348,0.013199,0.000085,17,0,0,-2627.669922,3297.26123,10,"#05ff00"
2554,mileage,Word,4,1,0.014214,0.013199,0.000085,17,0,0,-2586.394775,3322.373291,10,"#05ff00"
2555,stations,Word,4,1,0.01289,0.013199,0.000085,17,0,0,-3014.291992,3221.506104,10,"#05ff00"
2556,revenueraising,Word,4,1,0.012261,0.013199,0.000085,17,0,0,-2730.580811,3435.449219,10,"#05ff00"
2559,volunteer,Word,11,1,0.029309,0.009995,0.00009,3,0,0,-824.866333,-885.705322,10,"#4300a3"
2560,soldier,Word,11,1,0.024242,0.009995,0.00009,3,0,0,-893.975464,-932.825134,10,"#4300a3"
2561,mercenaries,Word,11,1,0.021301,0.009995,0.00009,3,0,0,-719.337341,-1215.483032,10,"#4300a3"
2562,combat,Word,11,1,0.019542,0.009995,0.00009,3,0,0,-738.977783,-1293.468018,10,"#4300a3"
2564,host,Word,17,1,0.026161,0.008827,0.000091,28,0,0,-3054.231445,-517.206665,10,"#0011f5"
2565,potential,Word,8,2,0.031371,0.022529,0.000136,28,0,0,-820.176941,-805.409302,10.410959,"#4c463e"
2566,judgment,Word,17,1,0.015259,0.008827,0.000091,28,0,0,-3621.516357,-639.396301,10,"#0011f5"
2568,catholicism,Word,8,1,0.015021,0.005297,0.000092,5,0,0,4886.992676,-2081.232422,10,"#4c463e"
2570,stigler,Word,6,1,0.025381,0.013194,0.000092,4,0,0,1091.310669,-1291.969482,10,"#f00016"
2571,naming,Word,6,1,0.019551,0.013194,0.000092,4,0,0,1016.887756,-1695.027466,10,"#f00016"
2572,essay,Word,6,1,0.016728,0.013194,0.000092,4,0,0,1027.323608,-1818.572144,10,"#f00016"
2573,ronald,Word,6,1,0.015093,0.013194,0.000092,4,0,0,1024.977539,-1951.453369,10,"#f00016"
2574,pinochet,Word,6,1,0.014863,0.013194,0.000092,4,0,0,1032.336304,-1991.667114,10,"#f00016"
2575,coase,Word,6,1,0.013749,0.013194,0.000092,4,0,0,1031.074707,-2129.906006,10,"#f00016"
2576,methodology,Word,6,1,0.013034,0.013194,0.000092,4,0,0,2052.339111,-1178.407471,10,"#f00016"
2577,robert,Word,6,1,0.012269,0.013194,0.000092,4,0,0,2368.664062,-1504.601562,10,"#f00016"
2578,freemarket,Word,6,1,0.01211,0.013194,0.000092,4,0,0,2333.919189,-1475.591309,10,"#f00016"
2580,secrecy,Word,1,1,0.012662,0.005812,0.00009,25,0,0,-3286.608887,-3081.273926,10,"#f5dc00"
2582,alternative,Word,9,1,0.018956,0.015501,0.000091,22,0,0,-2193.114502,652.677124,10,"#ff2ec4"
2583,preposterous,Word,9,1,0.016198,0.015501,0.000091,22,0,0,-2337.165283,752.344727,10,"#ff2ec4"
2584,spelled,Word,9,1,0.016198,0.015501,0.000091,22,0,0,-2351.691162,705.419861,10,"#ff2ec4"
2585,justification,Word,9,1,0.015622,0.015501,0.000091,22,0,0,-2396.427979,753.257263,10,"#ff2ec4"
2586,ground,Word,9,1,0.014889,0.015501,0.000091,22,0,0,-2466.479248,817.449951,10,"#ff2ec4"
2587,distortion,Word,9,1,0.01375,0.015501,0.000091,22,0,0,-2564.088379,915.651855,10,"#ff2ec4"
2589,institution,Word,6,2,0.043046,0.026425,0.000134,14,1,1,2193.867188,-2296.129639,10.410959,"#f00016"
2590,universitys,Word,6,1,0.020821,0.013738,0.000086,14,0,0,2245.003418,-2501.024414,10,"#f00016"
2591,careers,Word,6,1,0.016898,0.013738,0.000086,14,0,0,2418.465332,-2664.917236,10,"#f00016"
2592,appointments,Word,6,1,0.012959,0.013738,0.000086,14,0,0,2659.489746,-2892.84082,10,"#f00016"
2593,academia,Word,6,1,0.012774,0.013738,0.000086,14,0,0,2602.095947,-2942.446777,10,"#f00016"
2595,relation,Word,14,2,0.045225,0.021543,0.000139,27,0,0,565.291138,-75.715332,10.410959,"#5795ff"
2596,pakistan,Word,11,1,0.014455,0.010495,0.00009,2,0,0,-934.930298,-2378.966309,10,"#4300a3"
2597,brigades,Word,11,1,0.012549,0.010495,0.00009,2,0,0,-1013.385742,-2569.295654,10,"#4300a3"
2598,causation,Word,11,1,0.012073,0.010495,0.00009,2,0,0,-1017.556702,-2645.441895,10,"#4300a3"
2599,pakistani,Word,11,1,0.012031,0.010495,0.00009,2,0,0,-1078.0979,-2645.986328,10,"#4300a3"
2600,arabia,Word,11,1,0.011474,0.010495,0.00009,2,0,0,-1112.241333,-2710.770752,10,"#4300a3"
2601,saudi,Word,11,1,0.011304,0.010495,0.00009,2,0,0,-1086.334961,-2760.022949,10,"#4300a3"
2603,executions,Word,1,1,0.026553,0.010621,0.000086,19,0,0,-1736.344727,-2624.842529,10,"#f5dc00"
2604,clemency,Word,1,1,0.020452,0.010621,0.000086,19,0,0,-1851.890625,-2788.644287,10,"#f5dc00"
2605,executing,Word,1,1,0.019388,0.010621,0.000086,19,0,0,-1883.372681,-2844.798828,10,"#f5dc00"
2606,death,Word,11,3,0.059289,0.036966,0.000171,2,0,0,-820.739441,-1538.494141,10.821918,"#4300a3"
2607,ehrlichs,Word,1,1,0.016361,0.010621,0.000086,19,0,0,-1993.247559,-2991.540039,10,"#f5dc00"
2608,guilty,Word,1,1,0.014369,0.010621,0.000086,19,0,0,-2126.376709,-3128.996338,10,"#f5dc00"
2610,voucher,Word,6,1,0.032655,0.013442,0.000088,14,0,0,2500.486572,-1839.836426,10,"#f00016"
2611,attendance,Word,6,1,0.027534,0.013442,0.000088,14,0,0,2547.781738,-1888.50769,10,"#f00016"
2612,kids,Word,6,2,0.045124,0.027781,0.000131,14,1,1,2522.212646,-1951.454346,10.410959,"#f00016"
2613,truancy,Word,6,1,0.02438,0.013442,0.000088,14,0,0,2619.220215,-2051.05249,10,"#f00016"
2614,parochial,Word,6,1,0.019154,0.013442,0.000088,14,0,0,2803.504639,-2209.550781,10,"#f00016"
2615,truant,Word,6,1,0.019154,0.013442,0.000088,14,0,0,2774.617432,-2183.2771,10,"#f00016"
2616,tier,Word,6,1,0.015536,0.013442,0.000088,14,0,0,2929.426025,-2363.917969,10,"#f00016"
2617,quasiprivate,Word,6,1,0.0124,0.013442,0.000088,14,0,0,3104.788086,-2531.207764,10,"#f00016"
2618,wellfunded,Word,6,1,0.0124,0.013442,0.000088,14,0,0,3071.225098,-2580.108398,10,"#f00016"
2619,schooling,Word,6,1,0.011647,0.013442,0.000088,14,0,0,3142.27124,-2645.922607,10,"#f00016"
2621,vaccination,Word,12,1,0.015269,0.005099,0.000091,13,0,0,4227.508789,1321.888428,10,"#31a800"
2624,ebooks,Word,5,1,0.021895,0.005173,0.000095,30,0,0,-3491.236328,-1998.293823,10,"#00c4ff"
2625,ipad,Word,5,1,0.018246,0.005173,0.000095,30,0,0,-3636.182129,-2077.243896,10,"#00c4ff"
2626,amazons,Word,5,1,0.015538,0.005173,0.000095,30,0,0,-3788.336426,-2135.666504,10,"#00c4ff"
2627,movies,Word,6,2,0.096383,0.014828,0.000152,4,0,0,537.990784,-2466.19873,10.410959,"#f00016"
2629,fraud,Word,1,3,0.065057,0.027611,0.000205,28,0.333333,1,-2354.304932,-2278.548584,10.821918,"#f5dc00"
2630,nudity,Word,5,1,0.014438,0.011799,0.000089,19,0,0,-2649.04248,-2252.116455,10,"#00c4ff"
2631,pornography,Word,5,1,0.012685,0.011799,0.000089,19,0,0,-2784.401855,-2341.761719,10,"#00c4ff"
2633,advertisements,Word,2,1,0.032522,0.013437,0.000088,0,0,0,-1858.631714,352.559418,10,"#73c000"
2634,advertisers,Word,2,1,0.021875,0.013437,0.000088,0,0,0,-2164.447998,495.382965,10,"#73c000"
2635,brands,Word,2,1,0.016388,0.013437,0.000088,0,0,0,-2435.01001,582.031677,10,"#73c000"
2636,cognitive,Word,2,1,0.014171,0.013437,0.000088,0,0,0,-2573.452637,744.9151,10,"#73c000"
2637,advertised,Word,2,1,0.01199,0.013437,0.000088,0,0,0,-2822.172119,940.737305,10,"#73c000"
2638,time,Word,6,2,0.02797,0.026246,0.000133,29,0,0,-819.027222,-643.09845,10.410959,"#f00016"
2640,hussein,Word,11,1,0.021084,0.015645,0.000087,3,0,0,-403.428497,-709.132141,10,"#4300a3"
2641,saddam,Word,11,1,0.020221,0.015645,0.000087,3,0,0,-357.141632,-771.453857,10,"#4300a3"
2642,insurrection,Word,11,1,0.017291,0.015645,0.000087,3,0,0,-367.382965,-928.329407,10,"#4300a3"
2643,davis,Word,11,1,0.015626,0.015645,0.000087,3,0,0,-405.326538,-1092.826538,10,"#4300a3"
2644,invasion,Word,11,1,0.015387,0.015645,0.000087,3,0,0,-414.319916,-1145.164795,10,"#4300a3"
2646,ultrasound,Word,8,1,0.024153,0.012794,0.000086,5,0,0,3385.44751,-1140.582642,10,"#4c463e"
2647,girl,Word,8,1,0.023628,0.012794,0.000086,5,0,0,3360.421875,-1222.610474,10,"#4c463e"
2648,preference,Word,8,1,0.02027,0.012794,0.000086,5,0,0,3438.38916,-1431.162964,10,"#4c463e"
2649,fetus,Word,8,1,0.020128,0.012794,0.000086,5,0,0,3460.161865,-1487.929688,10,"#4c463e"
2650,ethics,Word,8,1,0.016507,0.012794,0.000086,5,0,0,3588.365967,-1649.938354,10,"#4c463e"
2652,putin,Word,8,1,0.022817,0.017608,0.000083,23,0,0,2436.740479,-299.540802,10,"#4c463e"
2653,putins,Word,8,1,0.016403,0.017608,0.000083,23,0,0,2738.019287,-297.744904,10,"#4c463e"
2654,malaysia,Word,8,1,0.015941,0.017608,0.000083,23,0,0,2803.114014,-285.993561,10,"#4c463e"
2655,declining,Word,8,1,0.013862,0.017608,0.000083,23,0,0,2959.393799,-229.373245,10,"#4c463e"
2657,donate,Word,3,1,0.016448,0.013466,0.000083,6,0,0,1663.638184,1299.642334,10,"#9900e0"
2659,popes,Word,8,1,0.016873,0.008324,0.00009,5,0,0,4680.172363,-1718.864502,10,"#4c463e"
2660,method,Word,8,1,0.016859,0.008324,0.00009,5,0,0,4632.27832,-1732.969727,10,"#4c463e"
2662,genes,Word,14,2,0.03419,0.016693,0.000142,24,0,0,1409.668213,-1246.40271,10.410959,"#5795ff"
2663,deviation,Word,6,1,0.012271,0.005537,0.00009,29,0,0,3852.991699,-2850.352783,10,"#f00016"
2664,correlation,Word,14,2,0.028371,0.016585,0.000139,27,0,0,2737.482666,-469.742645,10.410959,"#5795ff"
2665,occupations,Word,6,1,0.011185,0.005537,0.00009,29,0,0,3940.583984,-2918.293457,10,"#f00016"
2666,130,Word,6,1,0.010957,0.005537,0.00009,29,0,0,3962.725586,-2984.630859,10,"#f00016"
2668,junk,Word,5,1,0.018979,0.006565,0.000096,2,0,0,-4008.783203,-1774.501465,10,"#00c4ff"
2669,letters,Word,5,1,0.017544,0.006565,0.000096,2,0,0,-4079.570312,-1797.261841,10,"#00c4ff"
2670,universal,Word,5,1,0.016197,0.006565,0.000096,2,0,0,-4150.480957,-1813.670776,10,"#00c4ff"
2671,fax,Word,5,1,0.014358,0.006565,0.000096,2,0,0,-4287.935059,-1848.11731,10,"#00c4ff"
2673,depositary,Word,10,1,0.020019,0.004367,0.000093,25,0,0,-1935.693848,-4372.428223,10,"#7370ff"
2674,repugnance,Word,10,1,0.01566,0.004367,0.000093,25,0,0,-1969.196167,-4573.132324,10,"#7370ff"
2675,commodification,Word,10,1,0.01566,0.004367,0.000093,25,0,0,-2014.010864,-4650.195801,10,"#7370ff"
2677,valueadded,Word,6,1,0.025873,0.01174,0.000087,14,0,0,2519.797363,-2287.411377,10,"#f00016"
2678,improvement,Word,6,1,0.023376,0.01174,0.000087,14,0,0,2575.053711,-2339.569824,10,"#f00016"
2679,elementary,Word,6,1,0.015445,0.01174,0.000087,14,0,0,2829.334229,-2630.819336,10,"#f00016"
2680,angeles,Word,6,1,0.014922,0.01174,0.000087,14,0,0,2863.667969,-2683.710205,10,"#f00016"
2681,perform,Word,6,1,0.013369,0.01174,0.000087,14,0,0,2922.182129,-2782.687744,10,"#f00016"
2683,proliferation,Word,4,1,0.022966,0.006267,0.000091,17,0,0,-3067.547607,3354.231445,10,"#05ff00"
2684,generating,Word,4,1,0.02154,0.006267,0.000091,17,0,0,-3054.506348,3431.088623,10,"#05ff00"
2685,plant,Word,4,1,0.020131,0.006267,0.000091,17,0,0,-3108.971924,3452.713623,10,"#05ff00"
2686,storage,Word,4,1,0.017868,0.006267,0.000091,17,0,0,-3175.792725,3521.751221,10,"#05ff00"
2688,bribery,Word,2,1,0.064447,0.013995,0.000091,13,0,0,-1049.733154,322.981903,10,"#73c000"
2689,bribe,Word,2,1,0.034356,0.013995,0.000091,13,0,0,-1359.56311,568.62384,10,"#73c000"
2690,bribes,Word,2,1,0.028639,0.013995,0.000091,13,0,0,-1476.478516,540.093506,10,"#73c000"
2691,bribing,Word,2,1,0.021521,0.013995,0.000091,13,0,0,-1557.422729,980.3526,10,"#73c000"
2692,nightclub,Word,2,1,0.017026,0.013995,0.000091,13,0,0,-1910.081665,1004.129822,10,"#73c000"
2693,framework,Word,2,1,0.01381,0.013995,0.000091,13,0,0,-2156.718262,1083.853516,10,"#73c000"
2694,machinery,Word,5,2,0.047555,0.025686,0.000143,30,0,0,-1742.843262,-37.124603,10.410959,"#00c4ff"
2695,attorneysgeneral,Word,2,1,0.01296,0.013995,0.000091,13,0,0,-2215.818848,1144.884766,10,"#73c000"
2696,headwaiters,Word,2,1,0.01296,0.013995,0.000091,13,0,0,-2272.699951,1126.741699,10,"#73c000"
2697,nightclubs,Word,2,1,0.012248,0.013995,0.000091,13,0,0,-2247.609375,1253.390381,10,"#73c000"
2698,corrupts,Word,2,1,0.012248,0.013995,0.000091,13,0,0,-2490.9104,1030.197998,10,"#73c000"
2699,bribed,Word,2,1,0.011742,0.013995,0.000091,13,0,0,-1774.502686,1525.860962,10,"#73c000"
2701,kidnapping,Word,1,1,0.021529,0.016739,0.000084,19,0,0,-1428.808838,-2675.244873,10,"#f5dc00"
2702,disproportionately,Word,1,1,0.01489,0.016739,0.000084,19,0,0,-1582.591553,-3027.84082,10,"#f5dc00"
2703,incarcerated,Word,1,1,0.01229,0.016739,0.000084,19,0,0,-1802.492065,-3143.666992,10,"#f5dc00"
2704,inmate,Word,1,1,0.01229,0.016739,0.000084,19,0,0,-1781.786377,-3105.959229,10,"#f5dc00"
2705,peer,Word,1,1,0.011948,0.016739,0.000084,19,0,0,-1836.921021,-3192.404785,10,"#f5dc00"
2706,1960,Word,16,2,0.028446,0.023583,0.000145,32,0,0,1471.885742,-1434.252197,10.410959,"#00bd94"
2708,micro,Word,13,1,0.025628,0.014553,0.000084,21,0,0,768.987183,2553.55542,10,"#ff5584"
2709,pioneered,Word,13,1,0.018222,0.014553,0.000084,21,0,0,807.773254,2864.415527,10,"#ff5584"
2710,entrepreneurs,Word,13,1,0.014719,0.014553,0.000084,21,0,0,877.608887,3078.702393,10,"#ff5584"
2711,primarily,Word,13,1,0.013739,0.014553,0.000084,21,0,0,894.028992,3174.137207,10,"#ff5584"
2713,tech,Word,13,1,0.032811,0.00946,0.00009,11,0,0,-712.726624,3038.575684,10,"#ff5584"
2714,dotcom,Word,13,1,0.02882,0.00946,0.00009,11,0,0,-731.188904,3121.541992,10,"#ff5584"
2715,fundamentals,Word,13,1,0.026197,0.00946,0.00009,11,0,0,-741.183044,3196.843262,10,"#ff5584"
2716,frenzy,Word,13,1,0.019432,0.00946,0.00009,11,0,0,-776.061401,3411.114502,10,"#ff5584"
2717,valuations,Word,13,1,0.017855,0.00946,0.00009,11,0,0,-795.249939,3483.258301,10,"#ff5584"
2718,buying,Word,13,1,0.01649,0.00946,0.00009,11,0,0,-806.08783,3567.152832,10,"#ff5584"
2720,prisoners,Word,1,1,0.033596,0.01036,0.000087,19,0,0,-1569.948486,-2539.651855,10,"#f5dc00"
2721,punishing,Word,1,1,0.023239,0.01036,0.000087,19,0,0,-1704.816406,-2734.941895,10,"#f5dc00"
2722,offense,Word,1,1,0.022772,0.01036,0.000087,19,0,0,-1669.798096,-2783.178955,10,"#f5dc00"
2723,sentences,Word,1,1,0.02174,0.01036,0.000087,19,0,0,-1725.532715,-2798.728027,10,"#f5dc00"
2724,fines,Word,1,1,0.020461,0.01036,0.000087,19,0,0,-1726.394653,-2843.60791,10,"#f5dc00"
2725,incapacitation,Word,1,1,0.019127,0.01036,0.000087,19,0,0,-1753.932861,-2917.142334,10,"#f5dc00"
2727,exporting,Word,15,1,0.019576,0.016435,0.000082,20,0,0,-778.9151,1518.773926,10,"#ff8805"
2728,tariffs,Word,4,2,0.037336,0.026981,0.000126,17,0,0,-1439.370361,2039.436279,10.410959,"#05ff00"
2729,manufactured,Word,15,1,0.017195,0.016435,0.000082,20,0,0,-808.889282,1657.169922,10,"#ff8805"
2731,files,Word,5,1,0.051902,0.007988,0.000094,28,0,0,-3105.411133,-2072.851318,10,"#00c4ff"
2732,copied,Word,5,1,0.03153,0.007988,0.000094,28,0,0,-3300.71167,-2191.514893,10,"#00c4ff"
2733,trial,Word,5,1,0.025951,0.007988,0.000094,28,0,0,-3438.090332,-2239.922607,10,"#00c4ff"
2734,materials,Word,5,1,0.018122,0.007988,0.000094,28,0,0,-3632.546143,-2422.666992,10,"#00c4ff"
2735,supernode,Word,5,1,0.01686,0.007988,0.000094,28,0,0,-3694.483154,-2468.874756,10,"#00c4ff"
2737,gift,Word,6,1,0.048589,0.012808,0.000089,29,0,0,280.374695,-533.081726,10,"#f00016"
2738,melinda,Word,6,1,0.025275,0.012808,0.000089,29,0,0,249.65033,-722.260925,10,"#f00016"
2739,set,Word,6,1,0.020056,0.012808,0.000089,29,0,0,249.844925,-772.957947,10,"#f00016"
2740,puzzle,Word,6,1,0.018552,0.012808,0.000089,29,0,0,101.239105,-923.982544,10,"#f00016"
2741,businesspeople,Word,6,1,0.01522,0.012808,0.000089,29,0,0,238.229126,-1562.894287,10,"#f00016"
2742,naked,Word,6,1,0.014384,0.012808,0.000089,29,0,0,178.122711,-1602.180298,10,"#f00016"
2743,unusual,Word,6,1,0.014372,0.012808,0.000089,29,0,0,293.960907,-1637.073975,10,"#f00016"
2745,abenomics,Word,15,1,0.030181,0.015296,0.000085,24,0,0,1722.656128,281.720032,10,"#ff8805"
2746,stagnation,Word,15,1,0.013845,0.015296,0.000085,24,0,0,2430.772949,568.132019,10,"#ff8805"
2747,cds,Word,15,1,0.011732,0.015296,0.000085,24,0,0,2593.449463,874.012573,10,"#ff8805"
2748,savers,Word,15,1,0.011444,0.015296,0.000085,24,0,0,2628.856201,932.219482,10,"#ff8805"
2750,inexpensive,Word,12,1,0.015388,0.008966,0.000086,13,0,0,3872.837158,920.879456,10,"#31a800"
2752,middlemen,Word,2,1,0.023787,0.013637,0.000092,3,0,0,-717.149719,1366.215088,10,"#73c000"
2753,socially,Word,2,1,0.020575,0.013637,0.000092,3,0,0,-703.627991,1607.430298,10,"#73c000"
2754,rents,Word,2,1,0.018297,0.013637,0.000092,3,0,0,-794.079956,1704.194824,10,"#73c000"
2755,amenities,Word,6,2,0.035216,0.026324,0.00014,14,0,0,1264.12439,-1129.774048,10.410959,"#f00016"
2756,genuine,Word,2,1,0.016072,0.013637,0.000092,3,0,0,-773.665283,1891.363403,10,"#73c000"
2757,obtain,Word,2,1,0.015295,0.013637,0.000092,3,0,0,-823.487793,1956.841919,10,"#73c000"
2758,surplus,Word,2,1,0.014242,0.013637,0.000092,3,0,0,-717.788818,2098.377686,10,"#73c000"
2759,saving,Word,2,1,0.013267,0.013637,0.000092,3,0,0,-829.901367,2138.874268,10,"#73c000"
2760,taxpayerboth,Word,2,1,0.013011,0.013637,0.000092,3,0,0,-884.364136,2137.320557,10,"#73c000"
2761,irrevocable,Word,2,1,0.013011,0.013637,0.000092,3,0,0,-659.875122,2156.970459,10,"#73c000"
2762,longtermunemployment,Word,2,1,0.013011,0.013637,0.000092,3,0,0,-565.161743,2225.348389,10,"#73c000"
2764,usable,Word,4,1,0.040736,0.010442,0.000089,17,0,0,-2548.300293,2382.57959,10,"#05ff00"
2765,rainfall,Word,4,1,0.026069,0.010442,0.000089,17,0,0,-2744.758789,2569.851074,10,"#05ff00"
2766,glaciers,Word,4,1,0.020226,0.010442,0.000089,17,0,0,-2876.236084,2774.963623,10,"#05ff00"
2767,rivers,Word,4,1,0.020226,0.010442,0.000089,17,0,0,-2924.173096,2761.509766,10,"#05ff00"
2768,lakes,Word,4,1,0.020226,0.010442,0.000089,17,0,0,-2870.158203,2814.938232,10,"#05ff00"
2769,inefficient,Word,4,1,0.019017,0.010442,0.000089,17,0,0,-2936.772949,2819.570557,10,"#05ff00"
2771,loyal,Word,2,1,0.019884,0.024532,0.000081,31,0,0,-1101.651733,1595.540405,10,"#73c000"
2772,underworked,Word,2,1,0.014718,0.024532,0.000081,31,0,0,-1117.892944,1981.436157,10,"#73c000"
2773,retention,Word,2,1,0.014111,0.024532,0.000081,31,0,0,-1131.042603,2055.112305,10,"#73c000"
2775,legacy,Word,6,1,0.102987,0.012687,0.000093,14,0,0,2031.56311,-1895.829102,10,"#f00016"
2776,admissions,Word,6,1,0.066396,0.012687,0.000093,14,0,0,2102.99707,-1992.516602,10,"#f00016"
2777,legacies,Word,6,1,0.056994,0.012687,0.000093,14,0,0,2126.593994,-2038.227661,10,"#f00016"
2778,admitted,Word,6,1,0.051279,0.012687,0.000093,14,0,0,2167.232422,-2074.589844,10,"#f00016"
2779,acceptance,Word,6,1,0.025906,0.012687,0.000093,14,0,0,2352.925537,-2369.267334,10,"#f00016"
2780,attended,Word,6,1,0.021838,0.012687,0.000093,14,0,0,2502.180176,-2444.325195,10,"#f00016"
2781,elite,Word,6,1,0.021069,0.012687,0.000093,14,0,0,2523.938965,-2479.913574,10,"#f00016"
2782,applicant,Word,6,1,0.018324,0.012687,0.000093,14,0,0,2609.19043,-2552.536133,10,"#f00016"
2783,alma,Word,6,1,0.017974,0.012687,0.000093,14,0,0,2587.907227,-2606.437256,10,"#f00016"
2784,alumnus,Word,6,1,0.017974,0.012687,0.000093,14,0,0,2650.565918,-2557.919434,10,"#f00016"
2785,acceptances,Word,6,1,0.017039,0.012687,0.000093,14,0,0,2660.250488,-2623.721924,10,"#f00016"
2786,admits,Word,6,1,0.016342,0.012687,0.000093,14,0,0,2714.454346,-2649.052979,10,"#f00016"
2788,movements,Word,13,1,0.018028,0.014856,0.000083,11,0,0,-191.820358,2692.890137,10,"#ff5584"
2789,overcrowding,Word,13,1,0.013532,0.014856,0.000083,11,0,0,-144.642044,3029.191895,10,"#ff5584"
2790,djia,Word,13,1,0.012974,0.014856,0.000083,11,0,0,-128.047394,3100.962891,10,"#ff5584"
2792,ceilings,Word,3,1,0.056978,0.016413,0.000081,7,0,0,-145.336258,1698.779907,10,"#9900e0"
2793,republicans,Word,3,1,0.021992,0.016413,0.000081,7,0,0,-81.623711,2329.831787,10,"#9900e0"
2794,leverage,Word,3,1,0.017193,0.016413,0.000081,7,0,0,10.108954,2639.648438,10,"#9900e0"
2796,polygyny,Word,8,1,0.08748,0.006,0.000099,5,0,0,4124.480957,-1174.25415,10,"#4c463e"
2797,polygamous,Word,8,1,0.042701,0.006,0.000099,5,0,0,4339.90918,-1177.19104,10,"#4c463e"
2798,polygamists,Word,8,1,0.040519,0.006,0.000099,5,0,0,4366.547852,-1200.901733,10,"#4c463e"
2799,polyandry,Word,8,1,0.033533,0.006,0.000099,5,0,0,4435.716797,-1217.390625,10,"#4c463e"
2800,monogamous,Word,8,1,0.033533,0.006,0.000099,5,0,0,4448.67041,-1183.891479,10,"#4c463e"
2801,polygamist,Word,8,1,0.026232,0.006,0.000099,5,0,0,4567.680664,-1213.09082,10,"#4c463e"
2802,utah,Word,8,1,0.02515,0.006,0.000099,5,0,0,4595.683105,-1232.302002,10,"#4c463e"
2803,mormon,Word,8,1,0.023626,0.006,0.000099,5,0,0,4643.432617,-1249.704956,10,"#4c463e"
2804,spouses,Word,8,1,0.018928,0.006,0.000099,5,0,0,4766.527344,-1268.932007,10,"#4c463e"
2805,strange,Word,8,1,0.018588,0.006,0.000099,5,0,0,4790.239746,-1310.315918,10,"#4c463e"
2806,intriguing,Word,8,1,0.018504,0.006,0.000099,5,0,0,4825.071289,-1263.101929,10,"#4c463e"
2808,geniuses,Word,8,1,0.024772,0.013702,0.00009,27,0,0,2098.851807,118.864639,10,"#4c463e"
2809,negative,Word,8,1,0.022043,0.013702,0.00009,27,0,0,2213.36084,137.555634,10,"#4c463e"
2810,2050,Word,8,1,0.019073,0.013702,0.00009,27,0,0,2339.811523,169.634918,10,"#4c463e"
2811,forecast,Word,8,1,0.017765,0.013702,0.00009,27,0,0,2419.050781,179.013947,10,"#4c463e"
2812,2100,Word,8,1,0.015431,0.013702,0.00009,27,0,0,2553.027832,161.086044,10,"#4c463e"
2813,demographers,Word,8,1,0.015431,0.013702,0.00009,27,0,0,2551.532227,216.744598,10,"#4c463e"
2814,projections,Word,8,1,0.014496,0.013702,0.00009,27,0,0,2623.97168,229.679337,10,"#4c463e"
